"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202410","BME382","ENGINEERING PHYSIOLOGY II","004","10527","MW","8:30 AM - 9:50 AM","CULM 110","Open","40","30","Khayat, Ghazaleh","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10527",""
"202410","BME383","MEASUREMNT LAB FOR PHYSIO SYS","002","10528","M","11:30 AM - 12:50 PM","FENS 698","Open","24","22","Khayat, Ghazaleh","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10528",""
"202410","BME383","MEASUREMNT LAB FOR PHYSIO SYS","002","10528","R","10:00 AM - 12:50 PM","CKB 302","Open","24","22","Khayat, Ghazaleh","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10528",""
"202410","BME383","MEASUREMNT LAB FOR PHYSIO SYS","004","10529","M","10:00 AM - 11:20 AM","FENS 698","Open","24","12","Khayat, Ghazaleh","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10529",""
"202410","BME383","MEASUREMNT LAB FOR PHYSIO SYS","004","10529","R","2:30 PM - 5:20 PM","CKB 302","Open","24","12","Khayat, Ghazaleh","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10529",""
"202410","BME384","BIOMECHANICAL ENGINEERING LAB","002","10530","F","10:00 AM - 11:00 AM","FENS 640","Open","28","22","Adamovich, Sergei","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10530",""
"202410","BME384","BIOMECHANICAL ENGINEERING LAB","002","10530","T","10:00 AM - 12:50 PM","FENS 636","Open","28","22","Adamovich, Sergei","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10530",""
"202410","BME385","CELL & BIOMATERIAL ENGR LAB","002","10531","F","4:30 PM - 5:30 PM","CKB 302","Open","20","11","Lee, Eunjung","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10531",""
"202410","BME385","CELL & BIOMATERIAL ENGR LAB","002","10531","M","10:00 AM - 12:50 PM","CKB 302","Open","20","11","Lee, Eunjung","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10531",""
"202410","BME385","CELL & BIOMATERIAL ENGR LAB","004","10532","F","4:30 PM - 5:30 PM","CKB 302","Closed","20","20","Lee, Eunjung","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10532",""
"202410","BME385","CELL & BIOMATERIAL ENGR LAB","004","10532","M","1:00 PM - 3:50 PM","CKB 302","Closed","20","20","Lee, Eunjung","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10532",""
"202410","BME420","ADV BIOMATERIALS SCIENCE","002","10533","M","4:00 PM - 6:50 PM","TIER 108","Open","40","20","Kumar, Vivek","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10533",""
"202410","BME422","BIOMATERIALS CHARACTERIZATION","002","10534","R","1:00 PM - 2:20 PM","ME 221","Open","49","24","Jaffe, Michael","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10534",""
"202410","BME422","BIOMATERIALS CHARACTERIZATION","002","10534","T","10:00 AM - 11:20 AM","FMH 408","Open","49","24","Jaffe, Michael","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10534",""
"202410","BME427","BIOTRANSPORT","102","10535","R","6:00 PM - 8:50 PM","CKB 106","Open","40","23","Oni, Yusuf","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10535",""
"202410","BME430","FUNDAMENTALS OF TISSUE ENGINEERING","102","10536","T","6:00 PM - 8:50 PM","TIER 108","Open","40","27","Garcia, Ricardo","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10536",""
"202410","BME452","MECH BEHAV&PERF OF BIOMATERIAL","102","10537","F","6:00 PM - 8:50 PM"," ","Open","35","29","Hajfathalian, Maryam","Synchronous Online","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10537","Synchronous Online Course"
"202410","BME472","FDA REGULATION MEDICAL DEVICES","002","10538","WF","10:00 AM - 11:20 AM"," ","Cancelled","40","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10538","Cancelled 01/09/24"
"202410","BME472","FDA REGULATION MEDICAL DEVICES","102","16227","F","6:00 PM - 8:50 PM"," ","Open","40","21","Simon, Joshua","Synchronous Online","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=16227","Synchronous Online Course<br />https://www.njit.edu/registrar/instructionaldelivery"
"202410","BME478","INTRO TO CAD FOR BIOMECHANICS","102","10539","T","6:00 PM - 10:05 PM","MALL PC37","Open","30","29","Androwis, Ghaith","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10539","Students must schedule an additonal 2 hours per week<br />with the instructor in the Makerspace."
"202410","BME478","INTRO TO CAD FOR BIOMECHANICS","102","10539","","TBA"," ","Open","30","29","Androwis, Ghaith","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10539","Students must schedule an additonal 2 hours per week<br />with the instructor in the Makerspace."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","061","10540","","TBA"," ","Open","19","1","Kumar, Vivek","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10540","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","062","10541","","TBA"," ","Open","19","0","Pal, Saikat","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10541","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","063","10542","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10542","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","064","10543","","TBA"," ","Open","19","0","Zhou, Xianlian","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10543","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","065","10544","","TBA"," ","Open","19","1","Grasman, Jonathan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10544","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","071","10545","","TBA"," ","Open","19","0","Son, Jongsang","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10545","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","072","10546","","TBA"," ","Open","19","0","Jaffe, Michael","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10546","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","075","10547","","TBA"," ","Open","19","0","Sahin, Mesut","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10547","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","076","10548","","TBA"," ","Open","19","0","Pfister, Bryan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10548","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","079","10549","","TBA"," ","Open","19","2","Buffone, Alexander","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10549","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","088","10550","","TBA"," ","Open","19","0","Basuray, Sagnik","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10550","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","113","16235","","TBA"," ","Open","19","1","Roman, Max","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=16235","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","264","10551","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10551","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","303","10552","","TBA"," ","Open","19","0","Alvarez, Tara","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10552","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","304","10553","","TBA"," ","Open","19","0","Arinzeh, Treena","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10553","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","310","10554","","TBA"," ","Open","19","0","Adamovich, Sergei","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10554","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","311","10555","","TBA"," ","Open","19","0","Biswal, Bharat","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10555","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","342","15916","","TBA"," ","Open","19","1","Yaramothu, Chang","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=15916","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","730","10556","","TBA"," ","Open","19","0","Georges, Penelope","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10556","See department for permission to enroll."
"202410","BME491","RESEARCH & INDEPENDENT STUDY I","792","10557","","TBA"," ","Open","19","0","Li, Xiaobo","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10557","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","061","10558","","TBA"," ","Open","19","0","Kumar, Vivek","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10558","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","062","10559","","TBA"," ","Open","19","0","Pal, Saikat","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10559","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","063","10560","","TBA"," ","Open","19","1","Miri Ramsheh, Amir","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10560","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","064","10561","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10561","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","065","10562","","TBA"," ","Open","19","1","Grasman, Jonathan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10562","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","071","10563","","TBA"," ","Open","19","0","Son, Jongsang","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10563","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","075","10564","","TBA"," ","Open","19","0","Sahin, Mesut","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10564","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","076","10565","","TBA"," ","Open","19","0","Pfister, Bryan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10565","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","079","10566","","TBA"," ","Open","19","1","Buffone, Alexander","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10566","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","264","10567","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10567","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","303","10568","","TBA"," ","Open","19","1","Alvarez, Tara","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10568","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","304","10569","","TBA"," ","Open","19","0","Arinzeh, Treena","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10569","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","310","10570","","TBA"," ","Open","19","0","Adamovich, Sergei","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10570","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","311","10571","","TBA"," ","Open","19","0","Biswal, Bharat","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10571","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","342","15918","","TBA"," ","Open","19","1","Yaramothu, Chang","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=15918","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","730","10572","","TBA"," ","Open","19","1","Lee, Eunjung","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10572","See department for permission to enroll."
"202410","BME492","RESEARCH & INDPNDNT STUDY II","792","10573","","TBA"," ","Open","19","0","Li, Xiaobo","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10573","See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","061","10574","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10574","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","062","10575","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10575","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","063","10576","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10576","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","064","10577","","TBA"," ","Open","19","0","Zhou, Xianlian","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10577","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","071","10578","","TBA"," ","Open","19","0","Son, Jongsang","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10578","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","075","10579","","TBA"," ","Open","19","0","Sahin, Mesut","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10579","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","076","10580","","TBA"," ","Open","19","0","Pfister, Bryan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10580","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","077","10581","","TBA"," ","Open","19","0","Erdi, Alev","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10581","Honors Course<br />See department for permission to enroll."
"202410","BME493","HONORS RESEARCH THESIS I","079","10582","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=10582","Honors Course<br />See department for permission to enroll."
